"Date","Price","Open","High","Low","Vol.","Change %"
"01/28/2025","20,225.11","20,337.46","20,337.46","20,165.73","945.17M","0.14%"
"01/27/2025","20,197.77","20,118.02","20,296.94","20,118.02","2.75B","0.66%"
"01/24/2025","20,066.19","19,842.85","20,144.00","19,768.13","3.21B","1.86%"
"01/23/2025","19,700.56","19,881.32","20,044.06","19,644.83","3.06B","-0.40%"
"01/22/2025","19,778.77","19,997.09","20,022.34","19,733.21","2.28B","-1.63%"
"01/21/2025","20,106.55","20,128.34","20,205.25","19,920.31","2.41B","0.91%"
"01/20/2025","19,925.81","19,804.64","20,093.65","19,786.73","2.76B","1.75%"
"01/17/2025","19,584.06","19,499.10","19,640.37","19,423.70","2.44B","0.31%"
"01/16/2025","19,522.89","19,454.92","19,664.39","19,345.19","2.71B","1.23%"
"01/15/2025","19,286.07","19,149.94","19,319.22","19,149.94","2.45B","0.34%"
"01/14/2025","19,219.78","18,901.56","19,318.36","18,901.56","2.84B","1.83%"
"01/13/2025","18,874.14","18,918.15","18,929.12","18,671.49","2.75B","-1.00%"
"01/10/2025","19,064.29","19,328.07","19,370.49","19,036.64","2.61B","-0.92%"
"01/09/2025","19,240.89","19,254.38","19,405.74","19,227.73","2.46B","-0.20%"
"01/08/2025","19,279.84","19,390.76","19,483.59","19,111.54","3.23B","-0.86%"
"01/07/2025","19,447.58","19,501.45","19,668.65","19,252.61","3.58B","-1.22%"
"01/06/2025","19,688.29","19,848.71","19,851.55","19,627.84","2.47B","-0.36%"
"01/03/2025","19,760.27","19,708.74","19,891.86","19,634.07","3.39B","0.70%"
"01/02/2025","19,623.32","19,932.80","19,932.80","19,542.98","4.03B","-2.18%"
